client_id,client_district_id,disp_id,account_id,type,birth_year,birth_month,birth_day,gender,age,age_group,bank_district_id,frequency,account_date,LOR,max_trans_date,recency,num_of_transactions,total_credit,total_withdrawal,net_saving_rate,min_balance,max_balance,avg_balance,balance_volatility,last_balance,neg_balance_days,q1_credit_debit_ratio,q2_credit_debit_ratio,q3_credit_debit_ratio,q4_credit_debit_ratio,total_credit_card_withdrawal,total_credit_cash,total_debit_cash,total_collections,total_remittance,card_withdrawal_ratio,cash_withdrawal_ratio,cash_deposit_ratio,collection_remittance_ratio,num_loan_payments,sum_loan_payments,num_insurance_payments,total_insurance_payments,num_household_payments,total_household_payments,total_pension,total_intereset_credited,num_of_sanctions,region,inhabitants,avg_salary,crimes_96,crime_ratio_96_95,unemp_rate_96,unemp_ratio_96_95,urban_ratio,entrepreneurs_per_1000,had_previous_loan_96,amount,duration,monthly_payments,status,debt_income_ratio,days_from_acct_to_loan,avg_balance_bef_loan,avg_balance_aft_loan,aggressiveness_ratio,had_prev_card_96,card_type,days_from_acct_to_card,got_loan_97,got_card_97
1111,61,1111,922,OWNER,1979,6,4,M,17,youth,61,POPLATEK MESICNE,1995-04-27,1,1996-12-31,0,99,86315.7,84435.2,0.021786303071167818,11589.7,33461.9,25016.041414141415,4703.083480103069,28977.0,0,0.964372312350128,1.2648203457326455,0.9286814057431575,1.0921435832623567,0.0,85004.0,50775.2,0.0,33660.0,-1.0,0.6013510952777988,0.984803459857245,-1.0,0.0,0.0,12.0,19824.0,12.0,10776.0,0.0,1311.7,0.0,south Moravia,117897,8814,2059,0.974905303030303,5.74,1.2058823529411766,53.8,107,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
1113,11,1113,924,OWNER,1976,8,20,M,20,youth,11,POPLATEK MESICNE,1995-12-09,1,1996-12-31,0,66,57237.9,49231.4,0.13988109277244623,10287.2,26057.3,17931.60303030303,4385.327392811684,11736.3,0,5.6610000000000005,0.6697442344713787,0.6765017855248736,0.8436353238335796,0.0,16500.0,29631.4,39828.0,19600.0,-1.0,0.6018801009112071,0.2882705340342675,2.0320408163265307,0.0,0.0,0.0,0.0,8.0,2464.0,0.0,909.9,0.0,central Bohemia,75637,9622,3529,1.0155395683453237,0.59,1.3111111111111111,36.5,154,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
1114,59,1114,925,OWNER,1980,6,18,M,16,youth,59,POPLATEK MESICNE,1993-02-23,3,1996-12-31,0,64,242644.3,213015.2,0.12210919440514358,14375.3,61836.4,39321.98125,11255.418006931326,55154.6,0,0.9836491356495297,1.7346261374266518,0.8919064085124776,1.1746828980671882,0.0,240500.0,148275.2,0.0,64740.0,-1.0,0.6960780263568046,0.9911627843720211,-1.0,0.0,0.0,0.0,0.0,12.0,64740.0,0.0,2144.3,0.0,south Moravia,108871,8444,2305,0.8882466281310212,3.47,1.0709876543209877,62.1,106,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
1117,20,1117,928,OWNER,1976,11,1,F,20,youth,20,POPLATEK MESICNE,1993-04-26,3,1996-12-31,0,70,113423.2,97467.2,0.1406766869564604,13802.8,55664.4,37370.94571428571,11399.610748295863,47097.9,0,0.9336957347720832,1.638011313741908,1.3040951074307274,1.0379490666537148,0.0,111546.0,42735.2,0.0,54732.0,-1.0,0.4384572451039939,0.9834495940865714,-1.0,0.0,0.0,0.0,0.0,12.0,54732.0,0.0,1877.2,0.0,south Bohemia,70646,8547,1542,0.9865642994241842,3.64,1.3735849056603775,58.4,120,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
1119,54,1119,929,OWNER,1980,1,5,F,16,youth,54,POPLATEK MESICNE,1993-07-03,3,1996-12-31,0,72,124405.9,130083.2,-0.04563529543212985,25420.5,50049.4,34230.788888888885,5942.722488124508,27172.5,0,1.0833990768982291,1.0425507878175693,0.7456241446373262,0.9854523312236952,0.0,122750.0,59475.2,0.0,70608.0,-1.0,0.45720892474969865,0.9866895380363794,-1.0,0.0,0.0,0.0,0.0,12.0,70608.0,0.0,1655.9,0.0,south Moravia,387570,9897,18696,0.9986646012499333,1.96,1.2249999999999999,100.0,140,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
1120,41,1120,930,OWNER,1973,10,21,F,23,youth,41,POPLATEK MESICNE,1993-08-03,3,1996-12-31,0,74,191047.6,189727.2,0.006911366591362541,24596.2,62591.8,41728.67567567567,8979.409602900429,40956.5,0,0.9307170561004553,1.1433611880585732,1.1750064717254445,0.8672942006362643,0.0,189054.0,77455.2,0.0,112272.0,-1.0,0.40824510138767656,0.9895649042437591,-1.0,0.0,0.0,0.0,0.0,12.0,112272.0,0.0,1993.6,0.0,north Bohemia,118650,9832,5471,0.8488750969743988,4.48,1.349397590361446,85.6,114,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
1121,59,1121,931,OWNER,1939,3,2,M,57,Adult,59,POPLATEK MESICNE,1993-10-15,3,1996-12-31,0,103,74511.7,74543.2,-0.0004227523999586642,16792.9,31341.2,24647.31067961165,3295.494494505522,27544.3,0,1.1815935115679967,0.6707963260271896,1.2752114459738577,1.182611788491058,0.0,73243.0,32855.2,0.0,41688.0,-1.0,0.44075381792034685,0.9829731438149982,-1.0,0.0,0.0,12.0,5532.0,12.0,11976.0,0.0,1268.7,0.0,south Moravia,108871,8444,2305,0.8882466281310212,3.47,1.0709876543209877,62.1,106,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
1124,21,1124,933,OWNER,1928,4,12,M,68,Senior,21,POPLATEK MESICNE,1995-11-18,1,1996-12-31,0,53,80237.8,56773.4,0.2924357347783713,13966.0,37258.3,30924.60754716981,3824.595046580296,30847.3,0,99.0165,1.1151685704472685,1.2628511262362276,0.8931170177879801,0.0,0.0,36101.4,78996.0,20672.0,-1.0,0.6358858197677081,-1.0,3.8214009287925697,0.0,0.0,0.0,0.0,8.0,20672.0,78996.0,1241.8,0.0,south Bohemia,103347,9104,2354,1.0239234449760766,2.07,1.3708609271523178,67.0,123,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
1129,43,1129,937,OWNER,1931,9,24,M,65,Senior,43,POPLATEK MESICNE,1995-08-26,1,1996-12-31,0,59,54270.8,43767.2,0.19354054113814437,12254.0,31641.6,22277.362711864404,4839.3490244716395,29143.7,0,0.9378497647353622,1.2565760225251927,1.351264815845995,1.5959774418495813,0.0,0.0,22755.2,53220.0,21012.0,-1.0,0.5199144564879636,-1.0,2.5328383780696746,0.0,0.0,0.0,0.0,12.0,21012.0,53220.0,1050.8,0.0,east Bohemia,161854,9425,3891,0.9525091799265606,2.5,1.4534883720930232,76.3,125,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
1131,55,1131,939,OWNER,1947,10,28,F,49,Adult,55,POPLATEK MESICNE,1994-10-04,2,1996-12-31,0,63,38946.1,36391.2,0.06560092024618644,16775.5,24179.4,20213.31746031746,1798.4340760729976,21665.3,0,0.9660363101274634,1.0268871603532959,1.1502987789036114,1.163372245696961,0.0,0.0,11095.2,37956.0,25296.0,-1.0,0.3048868957330344,-1.0,1.5004743833017078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.1,0.0,south Moravia,157042,8743,3894,1.0642251981415687,2.43,1.2925531914893618,33.9,111,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
1133,37,1133,940,OWNER,1958,9,15,F,38,Adult,37,POPLATEK MESICNE,1994-11-15,2,1996-12-31,0,81,508778.1,487933.2,0.04097051347139345,34415.5,126426.9,71527.95308641976,21404.009080520907,99883.2,0,0.7555770801634757,1.203138020974253,1.0170879709306901,1.3072820835842778,0.0,13200.0,454767.2,491882.0,33166.0,-1.0,0.9320275808245883,0.0259445129418896,14.830911174093952,7.0,33166.0,0.0,0.0,0.0,0.0,0.0,3696.1,0.0,north Bohemia,114006,9065,4166,1.0045816252712805,5.39,1.2085201793721974,62.3,123,1.0,284280.0,60.0,4738.0,C,0.5587504650848769,561 days 00:00:00,64182.6414893617,71280.44,4738.0,0.0,-1,-1,0.0,0.0
1135,8,1135,941,OWNER,1952,7,21,M,44,Adult,8,POPLATEK MESICNE,1994-06-08,2,1996-12-31,0,68,81454.9,87567.2,-0.07503907070047355,9230.7,25713.0,16426.41911764706,3331.0417991730487,13487.4,0,0.9558501164543087,1.0725118628814532,0.8094720325919402,0.8973478352175283,0.0,80591.0,41115.2,0.0,46452.0,-1.0,0.4695274029545309,0.9893941309853674,-1.0,0.0,0.0,0.0,0.0,12.0,46452.0,0.0,863.9,0.0,central Bohemia,112065,11277,4987,0.962927206024329,1.44,1.152,69.4,127,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
1136,9,1136,942,OWNER,1976,9,18,F,20,youth,9,POPLATEK MESICNE,1993-08-16,3,1996-12-31,0,70,106537.5,111825.2,-0.049632289100082105,13637.3,74674.5,26066.235714285714,14640.094446486311,17099.5,0,0.7434381469799497,7.979684280104203,0.6630957309628474,0.27359855994356536,0.0,105193.0,111825.2,0.0,0.0,-1.0,1.0,0.9873800305056905,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1344.5,0.0,central Bohemia,81344,8899,2487,0.8326079678607299,3.97,1.1710914454277286,55.3,149,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
1137,1,1137,943,OWNER,1977,3,5,F,19,youth,1,POPLATEK MESICNE,1993-02-03,3,1996-12-31,0,61,39515.7,37543.2,0.049916868485184375,15587.1,24542.9,18952.11967213115,2153.6781026745584,20971.8,0,0.858433892284386,0.85131572144962,1.5239352666851973,1.2421324506632563,0.0,0.0,11815.2,38604.0,25728.0,-1.0,0.31470945470817624,-1.0,1.5004664179104477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.7,0.0,Prague,1204953,12541,99107,1.1567515202446397,0.43,1.4827586206896552,100.0,167,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
1138,70,1138,944,OWNER,1970,9,30,F,26,Adult,70,POPLATEK MESICNE,1993-03-08,3,1996-12-31,0,74,222781.8,225207.2,-0.010886885733035747,32592.1,68062.0,52591.47162162162,6688.767816590146,50674.2,0,0.9778545739334078,1.0213335877914624,0.9919914153829555,0.9661859667004263,0.0,220050.0,160875.2,0.0,64332.0,-1.0,0.7143430583036422,0.987737777502471,-1.0,0.0,0.0,0.0,0.0,12.0,64332.0,0.0,2731.8,0.0,north Moravia,285387,10177,10108,1.023284065600324,7.75,1.1689291101055808,89.9,81,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
1142,59,1142,947,OWNER,1946,11,19,F,50,Adult,59,POPLATEK MESICNE,1993-05-17,3,1996-12-31,0,79,64524.7,53223.2,0.175149981324981,13234.2,32171.0,21873.63417721519,5513.242380451976,26320.4,0,1.0643255926854924,1.2894449920841176,1.6867203799884585,1.0177414513345173,0.0,63442.0,20955.2,0.0,32268.0,-1.0,0.3937230380736221,0.983220379172627,-1.0,0.0,0.0,0.0,0.0,12.0,18552.0,0.0,1082.7,0.0,south Moravia,108871,8444,2305,0.8882466281310212,3.47,1.0709876543209877,62.1,106,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
1146,54,1146,950,OWNER,1965,11,14,M,31,Adult,49,POPLATEK MESICNE,1993-08-26,3,1996-12-31,0,68,264065.0,240995.2,0.08736409596122162,36389.5,97136.8,68583.21911764707,11861.87710122451,88174.8,0,0.9772492447575843,0.7903050989482409,1.7986987786149504,1.2506192772544364,9200.0,260582.0,124875.2,0.0,106920.0,0.03817503419155236,0.5181646771387978,0.9868100657035199,-1.0,0.0,0.0,0.0,0.0,12.0,106920.0,0.0,3483.0,0.0,south Moravia,387570,9897,18696,0.9986646012499333,1.96,1.2249999999999999,100.0,140,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
1149,14,1149,953,OWNER,1976,9,25,F,20,youth,14,POPLATEK MESICNE,1995-07-22,1,1996-12-31,0,85,49240.4,41731.2,0.1525007920325587,20467.2,36438.3,27218.628235294116,3855.7983799483472,34621.0,0,0.7853137073986506,1.3013958382971966,1.3399201254471504,1.486022779232656,0.0,12700.0,18295.2,35160.0,23436.0,-1.0,0.43840579710144933,0.25791829473359273,1.5002560163850487,0.0,0.0,0.0,0.0,12.0,21216.0,0.0,1380.4,0.0,south Bohemia,177686,10045,6295,0.9532101756511205,1.71,1.204225352112676,74.8,135,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
1152,74,1152,956,OWNER,1981,3,12,M,15,youth,74,POPLATEK MESICNE,1993-12-05,3,1996-12-31,0,68,105121.9,98925.2,0.05894775493974136,36828.6,75877.6,47785.22941176471,10794.080221039056,44975.4,0,1.0252658441307985,1.0099188739580498,1.9307865415225864,1.211095520038331,0.0,102814.0,98925.2,0.0,0.0,-1.0,1.0,0.9780454881428133,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2307.9,0.0,north Moravia,323870,10673,18347,0.9768395272069003,5.44,1.145263157894737,100.0,100,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
1153,70,1153,957,OWNER,1980,11,15,F,16,youth,70,POPLATEK MESICNE,1995-12-22,1,1996-12-31,0,60,54949.799999999996,36654.8,0.3329402472802448,3689.0,26701.4,18758.493333333336,4015.2615385136082,18795.0,0,-1.0,0.5298366969318817,1.8616024381212792,1.0139832273723486,0.0,15800.0,19646.8,38268.0,17008.0,-1.0,0.5359952857470235,0.2875351684628516,2.25,0.0,0.0,0.0,0.0,8.0,17008.0,0.0,881.8000000000001,0.0,north Moravia,285387,10177,10108,1.023284065600324,7.75,1.1689291101055808,89.9,81,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
1157,4,1157,960,OWNER,1958,12,30,F,38,Adult,4,POPLATEK PO OBRATU,1994-11-02,2,1996-12-31,0,91,522553.8,501635.0,0.04003185892055514,16567.9,94774.7,46682.4967032967,18770.845869482757,54977.8,0,1.0271364624632306,1.1528552696279297,0.8503175966874172,1.1690424347190134,0.0,0.0,392543.0,520142.0,109092.0,-1.0,0.7825271362644154,-1.0,4.767920654126792,12.0,37812.0,0.0,0.0,12.0,71280.0,0.0,2411.8,0.0,central Bohemia,149893,9753,5892,1.1235697940503433,5.05,1.0883620689655173,67.4,109,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,1.0
1162,26,1162,964,OWNER,1975,2,19,F,21,youth,26,POPLATEK MESICNE,1994-07-08,2,1996-12-31,0,57,93958.9,82175.2,0.12541334562239445,22702.6,90662.2,40985.8298245614,16180.526317955755,43958.6,0,1.0296808465786922,0.39373167863223857,2.414197046686901,0.8693228029180204,0.0,92010.0,82175.2,0.0,0.0,-1.0,1.0,0.9792579521471623,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1948.9,0.0,west Bohemia,170449,10787,6261,1.0364178116205927,3.09,1.1704545454545454,100.0,131,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
1163,20,1163,965,OWNER,1964,8,28,M,32,Adult,20,POPLATEK MESICNE,1993-08-25,3,1996-12-31,0,69,70606.3,69411.2,0.016926251623438783,12184.0,28433.3,19711.301449275365,3871.105031417072,18952.1,0,1.2384781288606908,1.089074510026378,0.7118101593235812,1.0385782011818365,0.0,69640.0,35175.2,0.0,34236.0,-1.0,0.5067654787699968,0.9863142524109038,-1.0,0.0,0.0,0.0,0.0,12.0,34236.0,0.0,966.3000000000001,0.0,south Bohemia,70646,8547,1542,0.9865642994241842,3.64,1.3735849056603775,58.4,120,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
1166,74,1166,968,OWNER,1959,6,27,M,37,Adult,74,POPLATEK MESICNE,1995-11-11,1,1996-12-31,0,63,145636.5,145729.4,-0.0006378895400534493,17417.0,45221.9,27362.574603174602,6113.999493520089,19503.1,0,1.6698939393939394,0.789709787440129,1.11618441525486,0.8605475578732608,0.0,144222.0,80371.40000000001,0.0,65358.0,-1.0,0.5515112256003251,0.9902874622776571,-1.0,0.0,0.0,0.0,0.0,9.0,65358.0,0.0,1414.5,0.0,north Moravia,323870,10673,18347,0.9768395272069003,5.44,1.145263157894737,100.0,100,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
1168,19,1168,969,OWNER,1978,5,31,M,18,youth,19,POPLATEK MESICNE,1994-01-08,2,1996-12-31,0,71,116190.9,86825.2,0.2527366600998873,27021.6,101748.6,45025.05633802817,16502.337184140506,67945.0,0,1.592504391604339,0.5083849859428177,3.11466138837834,1.9071190909661622,0.0,114080.0,86825.2,0.0,0.0,-1.0,1.0,0.9818324842995451,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2110.9,0.0,south Bohemia,51428,8402,1099,1.1001001001001,3.98,1.2715654952076678,52.7,120,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
1172,54,1172,973,OWNER,1923,6,13,F,73,Senior,54,POPLATEK MESICNE,1994-11-05,2,1996-12-31,0,64,70952.2,73593.2,-0.037222242580215975,30317.0,45664.8,36428.0265625,3267.781224790418,31775.9,0,1.0230954086466253,0.9382460001693049,1.5443659275246284,0.686035193968514,0.0,0.0,38685.2,69120.0,34908.0,-1.0,0.5256626970970144,-1.0,1.9800618769336542,0.0,0.0,0.0,0.0,12.0,34908.0,69120.0,1832.2,0.0,south Moravia,387570,9897,18696,0.9986646012499333,1.96,1.2249999999999999,100.0,140,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
1174,29,1174,974,OWNER,1970,3,13,F,26,Adult,29,POPLATEK MESICNE,1994-02-25,2,1996-12-31,0,61,324239.7,304035.2,0.062313467474834204,26267.5,78302.9,46643.06393442623,13399.709924907986,73975.6,0,0.8189476983641627,1.0566196028795958,1.2902772467527097,1.2103931410031032,0.0,321854.0,304035.2,0.0,0.0,-1.0,1.0,0.9926421718253502,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2385.7,0.0,west Bohemia,45714,8843,888,1.0855745721271393,3.6,1.2765957446808511,55.6,113,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
1178,1,1178,977,OWNER,1971,10,4,F,25,Adult,1,POPLATEK MESICNE,1993-04-26,3,1996-12-31,0,70,197706.5,160847.2,0.18643443690521044,14589.2,76971.6,49521.47571428571,16480.27346188124,74054.4,0,1.0988822286738895,1.3663485338265398,1.4045013718903274,1.141668455842382,0.0,195034.0,78695.2,0.0,82152.0,-1.0,0.48925439796278697,0.9864824879303412,-1.0,0.0,0.0,0.0,0.0,12.0,82152.0,0.0,2672.5,0.0,Prague,1204953,12541,99107,1.1567515202446397,0.43,1.4827586206896552,100.0,167,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
1179,1,1179,978,OWNER,1930,10,5,F,66,Senior,73,POPLATEK MESICNE,1993-08-18,3,1996-12-31,0,67,80910.3,77809.2,0.038327629485986406,31927.4,51001.6,43986.37164179104,4285.746611374834,43990.5,0,0.9652749188599221,1.710426211770275,1.0430009572924066,0.7890396651571718,0.0,0.0,53065.2,78672.0,24744.0,-1.0,0.6819913326444688,-1.0,3.1794374393792433,0.0,0.0,0.0,0.0,12.0,24744.0,78672.0,2238.3,0.0,Prague,1204953,12541,99107,1.1567515202446397,0.43,1.4827586206896552,100.0,167,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
1180,21,1180,979,OWNER,1944,10,6,M,52,Adult,21,POPLATEK MESICNE,1993-02-16,3,1996-12-31,0,72,234712.0,253223.2,-0.0788677187361533,18140.0,57053.4,35564.337499999994,8782.877786800276,36249.6,0,0.8047007824252512,0.7900639703621487,1.0447691185156873,1.1690540645634357,0.0,232882.0,188975.2,0.0,64248.0,-1.0,0.7462791718926228,0.9922032107433791,-1.0,0.0,0.0,0.0,0.0,12.0,64248.0,0.0,1830.0,0.0,south Bohemia,103347,9104,2354,1.0239234449760766,2.07,1.3708609271523178,67.0,123,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
1182,66,1182,981,OWNER,1946,10,16,F,50,Adult,66,POPLATEK MESICNE,1995-03-25,1,1996-12-31,0,87,302638.3,295731.2,0.022822954001525838,31694.0,82193.6,49760.808045977006,11784.643190237608,58002.5,0,0.8752319748352697,1.000023353630506,1.0387494089904814,1.2120601625387686,0.0,300196.0,249675.2,0.0,46056.0,-1.0,0.8442639802631579,0.9919299705291763,-1.0,0.0,0.0,0.0,0.0,12.0,12828.0,0.0,2442.3,0.0,south Moravia,125832,8512,2103,0.9359145527369827,4.12,1.173789173789174,48.3,102,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,1.0
1183,54,1183,982,OWNER,1942,11,29,M,54,Adult,54,POPLATEK MESICNE,1993-02-05,3,1996-12-31,0,100,75583.7,60691.2,0.19703322277157642,13864.1,32092.0,21950.001,4831.933279890371,28679.6,0,1.1013763935798189,1.5964264245262125,0.7669390551462557,1.7360701793042663,0.0,74550.0,24295.2,0.0,36396.0,-1.0,0.40030844669408416,0.9863237708659407,-1.0,0.0,0.0,12.0,1776.0,12.0,30060.0,0.0,1033.7,0.0,south Moravia,387570,9897,18696,0.9986646012499333,1.96,1.2249999999999999,100.0,140,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
1187,32,1187,985,OWNER,1961,9,6,F,35,Adult,32,POPLATEK MESICNE,1994-05-29,2,1996-12-31,0,59,40960.1,39589.2,0.03346915656944201,14155.9,22673.0,17948.894915254237,2078.34483584843,18804.2,0,1.075745154916551,0.7227435398878463,1.3673676887675923,1.2188987245383591,0.0,0.0,12865.2,40092.0,26724.0,-1.0,0.3249674153557031,-1.0,1.5002245172878312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.1,0.0,north Bohemia,105058,9272,4505,1.0380184331797235,3.22,1.1500000000000001,81.0,118,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
1192,10,1192,988,OWNER,1925,1,1,F,71,Senior,10,POPLATEK MESICNE,1994-10-22,2,1996-12-31,0,68,83601.3,81799.2,0.021555884896526798,23030.7,39367.9,31244.685294117648,3639.5496679468674,31664.7,0,1.0967518060126815,1.0553389428176043,1.0274118606273148,0.9252026985207651,0.0,0.0,51655.2,81984.0,30144.0,-1.0,0.6314878385118681,-1.0,2.7197452229299364,0.0,0.0,0.0,0.0,12.0,30144.0,81984.0,1617.3,0.0,central Bohemia,92084,10124,4316,1.1328083989501312,0.54,0.9642857142857143,46.7,141,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
1193,19,1193,989,OWNER,1926,1,29,M,70,Senior,19,POPLATEK MESICNE,1994-03-14,2,1996-12-31,0,75,62153.8,64443.2,-0.036834433292895916,12190.7,21682.0,16242.034666666668,2348.5014892476,15850.2,0,0.7909203904069116,0.9972641097438796,1.1836064824686996,0.9656565781959928,0.0,0.0,23535.2,61368.0,40908.0,-1.0,0.36520843161109323,-1.0,1.500146670577882,0.0,0.0,0.0,0.0,12.0,27144.0,61368.0,785.8,0.0,south Bohemia,51428,8402,1099,1.1001001001001,3.98,1.2715654952076678,52.7,120,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
1194,17,1194,990,OWNER,1939,6,14,F,57,Adult,17,POPLATEK MESICNE,1995-10-11,1,1996-12-31,0,62,250801.8,253398.6,-0.010353992674693793,38319.9,71847.9,56030.39838709678,7810.417375436598,60058.9,0,0.8556135677709331,1.1797584931540401,0.9602188946581882,0.9898514916854712,0.0,247936.0,170480.6,0.0,82918.0,-1.0,0.6727764083937322,0.9885734472400118,-1.0,0.0,0.0,0.0,0.0,11.0,82918.0,0.0,2865.8,0.0,south Bohemia,74062,8114,1181,1.1774675972083748,2.62,1.1008403361344539,61.4,119,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,1.0
1195,39,1195,991,OWNER,1939,1,22,F,57,Adult,39,POPLATEK MESICNE,1993-05-18,3,1996-12-31,0,72,272452.9,273371.2,-0.0033704908261207285,56624.4,101008.6,73482.64722222222,9646.815955653228,75656.3,0,0.9948946840838733,0.8479006057746352,1.0043431191898806,1.2012902316649134,0.0,268749.0,192395.2,0.0,80976.0,-1.0,0.7037873777486436,0.9864053566689874,-1.0,0.0,0.0,0.0,0.0,12.0,80976.0,0.0,3703.9,0.0,north Bohemia,119895,10446,4743,0.9587628865979382,9.4,1.2806539509536785,89.9,90,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
1196,22,1196,992,OWNER,1943,4,16,M,53,Adult,22,POPLATEK MESICNE,1995-10-01,1,1996-12-31,0,95,143415.6,157857.6,-0.10070034222218503,14665.1,45061.4,28614.452631578948,7928.93142786838,19988.1,0,0.9213234121105769,0.6898474996697538,1.1709531163380058,1.0011569437709513,0.0,142002.0,79900.6,0.0,77957.0,-1.0,0.5061561812671674,0.9901433316877661,-1.0,0.0,0.0,11.0,3685.0,11.0,35541.0,0.0,1413.6,0.0,west Bohemia,58400,8620,1117,1.0257116620752984,1.25,1.1363636363636362,52.4,100,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
1198,72,1198,994,OWNER,1975,2,17,F,21,youth,72,POPLATEK MESICNE,1995-09-15,1,1996-12-31,0,67,73955.2,104725.2,-0.4160626974168145,18796.2,61685.9,35328.155223880596,7588.211659567024,26084.5,0,0.2328854844513292,1.3004987115923385,0.12320776728258008,0.2357435987814396,0.0,72189.0,104725.2,0.0,0.0,-1.0,1.0,0.9761179741248757,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1766.2,0.0,north Moravia,226122,8994,9208,0.9520264681555004,4.79,1.2605263157894737,62.6,110,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
